person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Eufrosina Tudor,eufrosinatudor,eufrosinatudor@kappa.ro,6990514399547,1989-05-12,"Aleea Dinu Nr. 953, Amara, 423457",021 812 8312,ea:01:15:8c:84:7f,216.10.30.232,RO28PEDM3777042899151485,2025-04-15 08:49:19,25028,834,669,992150,3e1a090f-f15e-4a11-9061-c3b117bd7f5d
Nechifor Ioniță,nechiforioniță,nechiforioniță@zzup.ro,8050628297358,1915-03-09,"Aleea Nemeș Nr. 31 Bl. 27  Sc. 28 Ap. 951, Baia Sprie, 738606",0711 548 633,9d:04:1f:ef:fa:74,75.153.223.83,RO69YYPR7644390938220227,2025-04-15 08:49:19,33766,452,289,1492762,7954fea4-8c40-48ae-895a-11c884e9a0bf
Darius Pușcașu,dariuspușcașu,dariuspușcașu@kappa.ro,3551228516571,1999-05-10,"Drumul Eftimia Aanei Nr. 655 Bl. 27  Sc. 91 Ap. 380, Gaesti, 703315",0265 219 653,20:ee:db:10:c2:9d,117.17.57.67,RO39PCXY7831346741998991,2025-04-15 08:49:19,6690,584,268,1917598,451e8dbd-e3cf-4252-808f-bcf2ee2b5c17
Marcheta Albu,marchetaalbu,marchetaalbu@gmail.com,7630824079573,1968-07-19,"Bulevardul Aanei Nr. 27 Bl. 26  Sc. 92 Ap. 271, Jimbolia, 548929",0233 110 280,ad:59:ae:0d:28:70,196.31.9.111,RO94BDKE5863509760662922,2025-04-15 08:49:19,35786,675,780,1361309,911b79cc-8e19-491d-9d37-7825b3c25bd9
Matilda Tomescu,matildatomescu,matildatomescu@acasa.ro,1490824218273,1909-11-06,"Drumul Amza Ene Nr. 26 Bl. 84  Sc. 64 Ap. 557, Giurgiu, 296949",0750 682 464,a6:43:75:64:b2:ac,89.103.8.104,RO88WVCR7224529834595801,2025-04-15 08:49:19,11879,767,424,1571811,276ea84a-c3ab-41fd-a2ba-e7ba4b7c16f5
Melina Nistor,melinanistor,melinanistor@gmail.com,3110829077131,1953-11-21,"Soseaua Frederic Dumitrescu Nr. 41 Bl. 57  Sc. 19 Ap. 108, Cudalbi, 231092",0268 229 393,60:a7:b1:fb:00:64,178.95.71.15,RO28HFEX3870810770782095,2025-04-15 08:49:19,13264,941,382,1590261,ee0cf2fc-f3c0-45ec-858d-508a06c57f89
Ionelia Dinu,ioneliadinu,ioneliadinu@gmail.com,1480723102698,1964-03-25,"Bulevardul Maxim Mocanu, Fieni, 811689",0252 637 829,bf:fb:0b:a9:c7:e9,200.145.5.3,RO31QTOD4807295423378120,2025-04-15 08:49:19,35146,909,286,1868543,dfd321c4-96e4-4292-99b6-577d33fd1889
Crina Popescu,crinapopescu,crinapopescu@email.ro,3401017160232,1940-01-06,"Strada Tudor Nr. 709 Bl. 95  Sc. 34 Ap. 511, Borcea, 453049",0738 537 205,5d:93:59:dd:77:63,129.32.173.197,RO06PHRT6983111358359776,2025-04-15 08:49:19,19344,438,475,1737152,867cc48d-4a0f-4b4f-996b-c1a97ef89c01
Francisc Dinu,franciscdinu,franciscdinu@post.ro,5150102428804,1974-04-08,"Aleea Iuliana Popescu, Boldesti-Scaeni, 547105",0233 172 382,34:de:c1:78:9a:87,116.185.134.239,RO64GDGB4831506606169458,2025-04-15 08:49:19,23131,971,205,1857968,1a2980ee-0f79-45ce-9975-f796864ec78f
Mitruț Ionescu,mitruționescu,mitruționescu@post.ro,2040124454004,1912-07-11,"Drumul Victoria Ababei Nr. 20, Dumbravita, 985366",0265 035 678,55:92:f5:74:c2:de,112.34.51.72,RO94QQDN4059818319182419,2025-04-15 08:49:19,21888,288,720,382781,cf1223ff-02b9-42e9-8f69-7f7d7d675451
Caius Nemeș,caiusnemeș,caiusnemeș@141.ro,8520122444390,1931-12-08,"Soseaua Dima Nr. 525 Bl. 86  Sc. 27 Ap. 858, Huedin, 346311",0231 774 426,c3:76:10:85:5b:45,135.73.252.10,RO21KXLD5154267932231205,2025-04-15 08:49:19,10448,365,367,872923,f6f6741f-24b3-4a1f-8453-1ba3801299fd
Ciprian Mazilescu,ciprianmazilescu,ciprianmazilescu@141.ro,6791005259743,1981-03-13,"Drumul Diaconescu Nr. 702 Bl. 14  Sc. 16 Ap. 577, Darabani, 655764",0755 500 653,e4:22:64:58:79:98,8.193.6.180,RO87JSAO2356708483120965,2025-04-15 08:49:19,8017,530,413,669707,effc2c2d-12c6-4d43-b646-8ef9f72febba
Mioara Preda,mioarapreda,mioarapreda@141.ro,4400404311650,1928-10-28,"Drumul David Nistor Nr. 356, Deva, 116145",0244 430 678,1b:d8:49:59:f4:dd,47.188.92.200,RO71APSO7946839526204841,2025-04-15 08:49:19,29298,87,605,611977,fdec31d7-5e78-41c9-bef5-b7887a8d916f
Cristofor Aanei,cristoforaanei,cristoforaanei@141.ro,3031231101321,1990-02-17,"Drumul Eliza Nemeș, Segarcea, 918737",0756 724 179,85:45:da:fe:4a:87,57.99.222.105,RO04WBBH6189939686341946,2025-04-15 08:49:19,31276,460,1,273330,027310f4-222c-4fab-965f-d29d9c5cd2ad
Monalisa Eftimie,monalisaeftimie,monalisaeftimie@email.ro,8070610219002,1998-02-15,"Soseaua Stoica Nr. 55 Bl. 21  Sc. 10 Ap. 558, Darabani, 684368",0239 491 334,42:8c:ab:80:81:00,193.160.179.217,RO86HUTT9297333420151783,2025-04-15 08:49:19,15943,22,426,1706746,21671888-1bf0-49ae-b722-97bc38854aef
Nora Stoica,norastoica,norastoica@acasa.ro,6181122240504,1960-03-18,"Intrarea Jana Mazilescu, Marginea, 532425",0786 354 776,d6:20:9e:7c:5d:b0,84.255.74.181,RO86PEKS7998704303912068,2025-04-15 08:49:19,33083,95,385,306513,405514b1-e56b-4d02-aab5-375805c7f882
Ana Popa,anapopa,anapopa@141.ro,1281131226228,1945-10-06,"Aleea Preda Nr. 64 Bl. 23  Sc. 76 Ap. 218, Corabia, 380603",0261 509 906,d0:49:07:36:3f:af,26.105.133.252,RO35AROC0754615781794142,2025-04-15 08:49:19,7235,556,101,158872,9fb852ab-7818-4168-a310-770f1ff13f64
Cătălin Suciu,cătălinsuciu,cătălinsuciu@kappa.ro,1110412343625,2019-06-29,"Strada Ioniță Nr. 939, Diosig, 621399",0250 196 031,b1:4b:bf:53:a2:85,97.10.239.208,RO56EBED4497577072452017,2025-04-15 08:49:19,4301,370,47,1053644,10fd1717-c3ab-4542-927f-b625bf2445b3
Delia Dinu,deliadinu,deliadinu@acasa.ro,7250908368468,1982-11-21,"Intrarea Dima Nr. 54 Bl. 42  Sc. 53 Ap. 247, Ploiesti, 142130",0257 004 546,fb:26:fa:cd:30:8f,176.245.59.223,RO36JGLO2386978504859761,2025-04-15 08:49:19,22894,882,416,1722532,79d91b1b-aa70-4ebb-a479-2e18b73895cb
Petruța Mazilescu,petruțamazilescu,petruțamazilescu@acasa.ro,2990208237323,1967-02-13,"Bulevardul Diaconu Nr. 716 Bl. 95  Sc. 58 Ap. 908, Afumati, 837056",0742 795 254,cd:97:c6:c6:35:78,148.96.1.38,RO08ODXM3760732787703944,2025-04-15 08:49:19,3493,165,268,896435,10a0c25b-cdbe-44d0-92bf-2765b88b90ca
Ilarion Albu,ilarionalbu,ilarionalbu@gmail.com,2111216228170,1936-11-09,"Drumul Profira Oprea Nr. 50, Siret, 738650",0747 718 061,68:cc:42:7d:24:27,155.157.218.231,RO34VAQW5047631390903586,2025-04-15 08:49:19,10147,383,770,1152531,e1696493-c36b-45b4-84a0-f2271d6c4ba4
Vera Stoica,verastoica,verastoica@email.ro,5530427043363,1969-06-29,"Strada Stănescu Nr. 88 Bl. 54  Sc. 90 Ap. 294, Fundulea, 758489",0771 576 821,09:e5:e8:d7:91:f7,35.217.180.11,RO12NTRR1214657630679611,2025-04-15 08:49:19,25104,222,283,1917137,0c010651-8abc-4486-9fb7-46eb6daab12a
Evelina Stan,evelinastan,evelinastan@gmail.com,1090503511581,1989-06-05,"Intrarea Dobre, Targu Ocna, 784045",0269 860 419,ff:03:6a:2e:90:a7,108.192.158.146,RO30DVBZ2919670092136666,2025-04-15 08:49:19,11304,965,432,745275,00848562-6fd6-4abf-ac34-0a1b11febb4c
Francesca Mazilescu,francescamazilescu,francescamazilescu@acasa.ro,8730919261458,1943-06-15,"Aleea Marin Nr. 83, Baicoi, 378356",0733 145 326,d6:87:4a:a3:ee:52,199.70.70.65,RO02GKMK1953361576530071,2025-04-15 08:49:19,12713,726,680,976210,6addea74-41f7-4ddf-adba-6434c39f5e17
Codin Nistor,codinnistor,codinnistor@kappa.ro,5130120459452,1993-11-02,"Drumul Voinea Nr. 442, Slatina, 987310",0728 942 335,4d:38:1e:e2:65:f1,22.119.238.221,RO36FINL8652773534571983,2025-04-15 08:49:19,1506,665,35,1754790,30efd9e6-c8a5-49ff-900d-9c8fc9abd110
Astrid Diaconescu,astriddiaconescu,astriddiaconescu@kappa.ro,4651224145261,1978-03-29,"Intrarea Georgel Voinea Nr. 245 Bl. 87  Sc. 37 Ap. 952, Balotesti, 118966",0726 118 216,54:af:31:7e:ad:d8,174.249.180.229,RO23SYLC1294970406606124,2025-04-15 08:49:19,15995,111,587,432190,067950cf-f298-4e00-9c15-32eacfd99d0a
Agata Nistor,agatanistor,agatanistor@acasa.ro,3921126222930,1982-07-08,"Intrarea Ababei Nr. 65, Valea Caselor (Dragasani), 849673",0262 590 018,48:7a:04:fc:58:de,147.226.44.74,RO32YQYP5703836256983998,2025-04-15 08:49:19,25252,379,79,389111,a41b7405-68b4-498e-b593-38ad8b5e3b7e
Nicușor Manole,nicușormanole,nicușormanole@email.ro,7851009341224,2018-05-12,"Aleea Dinu Nr. 364, Corabia, 353769",0744 620 854,b9:fc:b2:f2:dc:13,205.255.221.225,RO83KDOX7804678774440429,2025-04-15 08:49:19,2093,722,347,1475031,7a011ca4-5740-4828-a69b-5077afd59022
Varvara Dinu,varvaradinu,varvaradinu@acasa.ro,1960720315734,1983-06-26,"Aleea Ștefania Dochioiu Nr. 317, Fieni, 110424",0258 383 815,f4:a9:aa:15:63:53,134.140.239.141,RO50RUWM6465153110353834,2025-04-15 08:49:19,19913,987,390,756062,c3c809cc-b2b6-4b84-870c-ec8c247800a0
Flora Dobre,floradobre,floradobre@kappa.ro,1370120328831,1962-06-29,"Intrarea Suciu, Rosiori de Vede, 832411",0749 323 142,7c:c2:a2:f0:25:13,139.45.203.123,RO57GMPF5248789278738835,2025-04-15 08:49:19,18319,863,275,483341,77ba5a01-1a22-4db4-903a-ad3ee6079a41
Mădălina Florea,mădălinaflorea,mădălinaflorea@zzup.ro,3890724087535,1986-01-28,"Soseaua Angel Stănescu Nr. 51 Bl. 84  Sc. 56 Ap. 773, Harlau, 401501",0785 806 725,59:44:01:81:f9:59,157.253.26.230,RO82SCUH8738359377354436,2025-04-15 08:49:19,8662,353,503,1036378,ba07b99d-beb4-40de-a011-36bc3020e43f
Agata Florea,agataflorea,agataflorea@email.ro,4360601328134,1942-04-02,"Aleea Dinu Nr. 61 Bl. 24  Sc. 37 Ap. 343, Vicovu de Sus, 830154",0761 581 082,89:24:26:c1:26:1c,73.161.50.187,RO57OJIX3430283008349355,2025-04-15 08:49:19,24810,97,589,864520,b94e844a-1866-4dff-a130-6377eec53d3a
Melania Pușcașu,melaniapușcașu,melaniapușcașu@acasa.ro,5710329251989,1964-05-20,"Intrarea Dima, Magurele, 509424",0761 089 288,ba:73:40:2f:79:11,17.128.190.96,RO52QPXR2011052352749735,2025-04-15 08:49:19,33673,946,763,692770,df668066-34c4-4c46-aff3-8692f6758aa2
Octaviu Popescu,octaviupopescu,octaviupopescu@email.ro,5400202322755,1972-08-04,"Bulevardul Nistor, Targoviste, 883331",0767 027 463,e6:f5:58:13:82:53,170.168.191.172,RO24MGQJ8095155040824444,2025-04-15 08:49:19,3137,527,13,982188,ffd58e40-abe4-43a5-804e-47db1e92ef50
Sofia Stancu,sofiastancu,sofiastancu@acasa.ro,7690422414260,1928-11-16,"Intrarea Inocențiu Dumitrescu Nr. 170, Darabani, 415806",021 732 2273,f1:17:af:6c:f6:c3,116.22.105.158,RO41DIKU2880033972466865,2025-04-15 08:49:19,16541,962,575,359957,dad62c3c-562d-45b7-b5b7-2ede6e3a5b9a
Dorian Dobre,doriandobre,doriandobre@acasa.ro,1051231345467,1941-08-08,"Drumul Marian Gheorghiu Nr. 903, Plosca, 991614",021 222 9780,42:9f:52:89:ed:97,82.132.226.209,RO17OWRV1471359666764385,2025-04-15 08:49:19,20676,865,79,1015037,1c354746-7c0b-4a20-b3a8-575be8e0d25a
Felicia Dinu,feliciadinu,feliciadinu@email.ro,7180410422343,1912-11-15,"Strada Ababei Nr. 51, Hunedoara, 944533",0264 058 865,d8:77:1a:07:c1:39,132.94.199.22,RO19KBCV7794488093716877,2025-04-15 08:49:19,1416,695,644,603573,08e5ab4a-03b5-4037-a9c7-d83f36fd5292
Ionel Albu,ionelalbu,ionelalbu@kappa.ro,1121211396634,1976-04-17,"Strada Stancu Nr. 33 Bl. 77  Sc. 85 Ap. 475, Toflea, 377721",0260 853 192,c8:fb:a0:5a:16:a8,206.146.108.163,RO66HCYB2281313195611787,2025-04-15 08:49:19,26834,168,21,1783161,016b5062-56f1-41c8-8568-d750b704acbd
Florentin Florea,florentinflorea,florentinflorea@email.ro,4290403031537,1983-06-11,"Soseaua Georgescu, Deta, 816087",0738 940 777,db:e4:0e:c0:88:ac,95.18.78.139,RO87LRUJ9747740629339354,2025-04-15 08:49:19,537,215,16,1293866,bd9dabdc-f36f-4f3a-afec-096b66739147
Florina Stănescu,florinastănescu,florinastănescu@gmail.com,8111231165442,2013-11-30,"Aleea Albu Nr. 77, Pitesti, 319487",0711 540 085,3f:9f:ae:3b:59:2d,129.203.147.99,RO84GXNT8207253767068769,2025-04-15 08:49:19,27595,306,16,1847350,b41026cd-0756-442e-993d-4fe2fe974beb
Eugenia Ardelean,eugeniaardelean,eugeniaardelean@email.ro,8900427012024,2004-12-03,"Aleea Georgescu Nr. 86, Dragasani, 486134",0758 792 239,87:ad:46:d5:cf:bf,182.200.153.164,RO25NLJN2054044396108137,2025-04-15 08:49:19,2880,521,793,347275,58747d9b-8fb6-4596-af19-85b5045137f7
Petruța Preda,petruțapreda,petruțapreda@141.ro,3780119333131,1983-11-13,"Intrarea Iris Nistor Nr. 708, Matca, 688193",0757 343 615,b6:fd:7e:56:73:b5,90.217.13.126,RO77IAYT8787158567583839,2025-04-15 08:49:19,19460,628,197,95633,9ee250c7-808c-4b6a-9e8e-c48dde506cd6
Mihnea Suciu,mihneasuciu,mihneasuciu@zzup.ro,4420511278609,1927-02-24,"Soseaua Stănescu Nr. 70 Bl. 91  Sc. 41 Ap. 735, Bumbesti-Jiu, 790976",0231 166 781,28:27:68:33:22:9d,55.179.36.71,RO33TMOO6620059570248369,2025-04-15 08:49:19,6837,101,66,1146037,90342df3-2c84-4f6a-8834-61377da84758
Steluța Pușcașu,steluțapușcașu,steluțapușcașu@gmail.com,6780817324166,1922-06-21,"Bulevardul Suciu Nr. 517 Bl. 48  Sc. 20 Ap. 587, Victoria, 337587",0750 390 508,e1:9a:76:c4:f0:a8,196.253.14.80,RO92YVGQ1073403035982918,2025-04-15 08:49:19,8003,872,189,1869419,93f911da-0dbe-4d90-9aeb-55709578822c
Lorin Dima,lorindima,lorindima@gmail.com,5321201451741,1974-10-01,"Intrarea Stancu Nr. 48 Bl. 54  Sc. 80 Ap. 967, Vicovu de Sus, 420727",0747 094 583,1c:70:26:ab:f4:ff,222.24.17.239,RO57DUSW1773776589229232,2025-04-15 08:49:19,21925,443,238,127285,861d49b5-175a-4f92-926e-673cd0c00ef9
Eva Popa,evapopa,evapopa@gmail.com,5510803325995,1934-12-15,"Drumul Preda Nr. 10, Sannicolau Mare, 329683",0268 104 506,03:ed:47:59:1d:df,132.86.109.168,RO81CJDG0577773781736268,2025-04-15 08:49:19,26833,295,500,297569,be5842b0-6859-488f-a55f-c435ba2e1238
Cornelia Niță,cornelianiță,cornelianiță@zzup.ro,8400722247142,1923-04-22,"Intrarea Niță, Sighetu Marmatiei, 674847",0752 701 971,65:14:9a:ad:b4:9a,37.187.64.81,RO15XTAW4110220798275984,2025-04-15 08:49:19,29835,326,154,1407538,73705230-2ffd-4b02-a7af-bce86dd3f574
Dorin Stan,dorinstan,dorinstan@email.ro,2210620200285,1926-07-25,"Intrarea Mazilescu Nr. 75 Bl. 13  Sc. 38 Ap. 311, Calafat, 100151",0772 408 378,3c:d9:e6:08:7b:60,48.62.246.207,RO92PRVS7706393573500340,2025-04-15 08:49:19,20078,797,249,88986,a7f81752-08e2-4f49-a2ac-14d445e2270a
Ruxanda Ioniță,ruxandaioniță,ruxandaioniță@gmail.com,7940107286231,1957-10-13,"Soseaua Ionică Marin Nr. 28, Ramnicu Sarat, 520919",0722 526 300,4f:28:5b:e9:bb:72,190.1.47.81,RO04FIQZ4833224389568354,2025-04-15 08:49:19,13146,287,426,1210197,60d383ff-8429-44f1-aa0c-9fd454c01e3b
Voicu Albu,voicualbu,voicualbu@zzup.ro,8930411235309,1971-01-16,"Strada Gheorghiu, Valea Mare (Babeni), 620182",0769 637 844,35:00:56:00:24:70,108.254.221.62,RO51SSEY1116365143415102,2025-04-15 08:49:19,6098,845,719,1376343,7e95677f-0699-4f06-9a49-a1b5676a9573
Aida Nemeș,aidanemeș,aidanemeș@zzup.ro,3650725203351,1941-02-20,"Bulevardul Albu Nr. 705 Bl. 93  Sc. 13 Ap. 957, Jimbolia, 422910",0744 891 329,ae:8e:aa:e3:17:52,71.226.109.103,RO51MPTT4553098005077890,2025-04-15 08:49:19,22413,32,684,395827,0bc8df4d-e5a8-4ea2-a932-c1ffc9b229db
Alin Marin,alinmarin,alinmarin@zzup.ro,7780920388580,1980-03-17,"Aleea Stancu Nr. 742 Bl. 96  Sc. 85 Ap. 520, Zalau, 661085",0738 764 949,da:49:b0:19:68:8b,28.246.48.103,RO70RWLN6087117420284034,2025-04-15 08:49:19,34660,118,385,405057,11944a0d-9a2a-437a-990f-d59e3bffc76d
Draga Pop,dragapop,dragapop@acasa.ro,1020430383787,1934-09-22,"Aleea Nemeș, Giarmata, 392066",0765 937 349,fe:95:25:9d:bd:bd,155.27.26.94,RO98GHJT0185039510948628,2025-04-15 08:49:19,16679,41,406,1680630,72fc0c23-f7af-41a5-ac90-3c57cde8b7b3
Ivona Gheorghiu,ivonagheorghiu,ivonagheorghiu@kappa.ro,5400306448653,1942-11-11,"Bulevardul Niță, Roman, 559917",0755 586 247,56:55:c3:ab:99:6b,151.191.107.27,RO18TRZA6963852480122964,2025-04-15 08:49:19,5389,549,130,48356,5698b431-4da8-4c33-91b9-553a5120c1d9
Antonia Dumitrescu,antoniadumitrescu,antoniadumitrescu@kappa.ro,5620922052820,1949-04-14,"Aleea Carmina Ene Nr. 193, Modelu, 324821",0261 310 919,53:05:0c:6a:53:12,94.72.233.253,RO80CRRA9047800830399200,2025-04-15 08:49:19,35412,92,48,1591777,8f2e7487-09e4-4707-8f5c-badfb91403f0
Alex Pop,alexpop,alexpop@141.ro,5230123247262,1993-01-14,"Bulevardul Toma Nr. 333 Bl. 31  Sc. 20 Ap. 882, Fundulea, 477590",0785 659 190,18:d5:b0:8f:7c:5f,204.159.161.234,RO98DBXN7880652445650451,2025-04-15 08:49:19,11185,542,156,1814660,ccb795ef-e7e3-410f-adf9-6e38dfd32c2a
Traian Ioniță,traianioniță,traianioniță@email.ro,4991017368313,1994-02-10,"Drumul Dumitrescu Nr. 835 Bl. 27  Sc. 80 Ap. 548, Buzau, 444859",0785 910 482,f8:3a:c8:3c:bb:79,112.190.204.209,RO26SIGQ5064344016400950,2025-04-15 08:49:19,345,628,309,1040334,83538e9f-e8ab-4801-b7a9-728ea7b1d57a
Luciana Oprea,lucianaoprea,lucianaoprea@gmail.com,6030601333626,1970-10-17,"Soseaua Ardelean, Brad, 392367",0260 847 415,9a:f3:74:5d:a6:93,155.82.182.0,RO70FDVP2375837459343700,2025-04-15 08:49:19,18399,783,55,1456380,6722101a-adf1-474b-8340-be305b8e0bdd
Antonela Diaconu,antoneladiaconu,antoneladiaconu@141.ro,3850208035796,1927-09-20,"Intrarea Nemeș, Santana, 426871",0765 714 778,ef:3f:20:5b:c2:50,148.114.148.141,RO22ODOS4748199995432002,2025-04-15 08:49:19,29316,83,20,1547551,2a65b56c-d52a-4cb0-9d37-84f5098cef18
Voichița Stoica,voichițastoica,voichițastoica@kappa.ro,7941021519557,1919-02-28,"Bulevardul Ioniță Nr. 418 Bl. 19  Sc. 35 Ap. 450, Rosiori de Vede, 155966",0725 296 183,48:29:d4:cb:6f:0a,107.144.171.33,RO97XFOV1326862644074709,2025-04-15 08:49:19,20629,433,32,1645879,b0a8f4c7-7d24-4725-aff6-9d7f95524386
Horea Diaconescu,horeadiaconescu,horeadiaconescu@kappa.ro,5990318168837,1929-04-05,"Intrarea Petre Nistor, Urlati, 341224",0770 183 848,07:d0:08:a0:d5:19,173.162.70.125,RO86NJCV4072842533916675,2025-04-15 08:49:19,30728,3,404,702227,9c8b6a27-55b1-4474-9267-6d9fe49186f3
Consuela Nistor,consuelanistor,consuelanistor@email.ro,2350726066642,1986-10-19,"Bulevardul Preda Nr. 280, Rosu, 785249",0769 240 778,85:b9:f2:00:2a:93,132.17.125.68,RO54XSVJ8065220770803537,2025-04-15 08:49:19,16387,754,713,690371,bc546264-ad12-4f18-ab02-1fea9edc001e
Sabin Eftimie,sabineftimie,sabineftimie@gmail.com,4450527117701,1920-06-09,"Aleea Cristea Nr. 429 Bl. 56  Sc. 42 Ap. 549, Pascani, 733779",0758 853 099,7c:9c:4d:93:70:f5,139.253.107.23,RO37AGCO1302895054006307,2025-04-15 08:49:19,10652,94,686,104529,5c75ac6f-a441-4bc1-ba6e-5aac8799b26f
Consuela Eftimie,consuelaeftimie,consuelaeftimie@acasa.ro,7911127255673,1967-10-18,"Intrarea Constantin Dochioiu Nr. 385 Bl. 15  Sc. 51 Ap. 579, Talmaciu, 700523",0255 138 600,15:71:a6:e9:45:77,186.107.7.178,RO36LTSL0385252057580550,2025-04-15 08:49:19,20827,163,584,1127783,575128eb-fd2e-44e1-a977-b3202db575bc
Smaranda Pușcașu,smarandapușcașu,smarandapușcașu@kappa.ro,4720206312592,1909-07-20,"Aleea Laura Diaconescu, Vaslui, 812477",0742 117 036,92:bc:6c:2f:d3:30,215.24.209.178,RO97SYRD7363193821334971,2025-04-15 08:49:19,14952,656,16,1145258,4ace1a0e-8c7c-4b2e-a04d-06dd397c84d7
Florina Barbu,florinabarbu,florinabarbu@acasa.ro,4580526189974,2011-06-08,"Bulevardul Mazilescu Nr. 512, Berceni, 608003",0725 492 951,35:82:0d:7a:7c:70,34.59.72.41,RO34RDRX0274361639397620,2025-04-15 08:49:19,6031,457,3,655419,1f1d716e-d5b2-4f0a-bbd8-ec98479c3122
Constantin Stan,constantinstan,constantinstan@post.ro,7960902353484,1939-01-16,"Drumul Aurică Dochioiu, Cugir, 398658",0753 441 264,6e:44:e9:d4:d3:bb,134.244.186.44,RO87UYKB5320970001799798,2025-04-15 08:49:19,12117,678,743,330727,70067415-1ac5-44b6-a50c-e9dea1375720
Carmen Barbu,carmenbarbu,carmenbarbu@kappa.ro,1980905373175,1978-09-25,"Soseaua Silvian Ene Nr. 679, Onesti, 441874",0784 771 937,d8:46:74:33:95:66,86.97.226.143,RO39KSES2119808133957392,2025-04-15 08:49:19,26383,333,108,405312,2ea0037a-02a3-4e7f-ba5f-73f884565f90
Filofteia Dobre,filofteiadobre,filofteiadobre@141.ro,7940623512825,2015-02-25,"Bulevardul Mazilescu, Moinesti, 831366",0763 840 181,40:f4:cd:72:cc:e8,175.182.46.48,RO67YFOF5728234730590715,2025-04-15 08:49:19,31296,269,372,1460919,e0ef7e1b-7bb1-4c51-9193-035e5ae56a1f
Teea Suciu,teeasuciu,teeasuciu@gmail.com,2511202385922,1929-10-13,"Intrarea Aanei, Sancraiu de Mures, 932965",0746 544 283,d5:81:97:39:1a:e3,110.8.73.245,RO64EABI4693084230228977,2025-04-15 08:49:19,18735,944,611,31990,d2baa39f-3e39-48fc-bb60-00772fb849b8
Constantina Tudor,constantinatudor,constantinatudor@acasa.ro,5710720013431,2003-06-18,"Bulevardul Tudor, Curtici, 884551",0245 244 071,ab:ae:88:3e:87:8c,188.201.37.150,RO89KQHV1540208958656467,2025-04-15 08:49:19,15375,670,103,539295,12e7a258-d23b-4568-a59f-cdf59b790de9
Vincențiu Gheorghiu,vincențiugheorghiu,vincențiugheorghiu@141.ro,1160304129136,1942-12-22,"Aleea Dima Nr. 672, Fetesti-Gara, 107422",0723 319 507,d2:32:13:5f:95:ee,125.50.56.194,RO63NUAG7260121272561314,2025-04-15 08:49:19,7764,437,495,1584956,802c9d07-b171-4cac-98c7-1ddaa449182b
Cleopatra Ardelean,cleopatraardelean,cleopatraardelean@acasa.ro,4821119197475,2012-01-17,"Bulevardul Tudor Nr. 727 Bl. 43  Sc. 69 Ap. 968, Sangeorgiu de Mures, 800456",0752 594 927,54:3d:9b:7b:68:f5,41.199.140.23,RO23HTUC3587870119722749,2025-04-15 08:49:19,17017,245,343,1504260,59de22a7-399e-4836-987e-95961ee40bb5
Codrin Pop,codrinpop,codrinpop@zzup.ro,5171022178748,1920-02-14,"Soseaua Preda Nr. 814, Bistrita, 364440",0738 779 377,78:a3:2e:fd:a6:f5,67.95.142.19,RO97UMLW5266203036428460,2025-04-15 08:49:19,27170,628,402,1734474,504d8df0-fc04-4175-976a-cfe022a7d7ff
Miruna Ioniță,mirunaioniță,mirunaioniță@141.ro,7260813315374,1912-05-21,"Intrarea Florea, Targu Ocna, 420894",0249 028 035,52:1d:56:8f:13:a1,216.174.171.238,RO29MZVG2910025033197659,2025-04-15 08:49:19,8609,182,724,394993,ce21864b-7c6e-4d43-8cd1-c9417cc19a10
Estera Pop,esterapop,esterapop@kappa.ro,8391128513457,1988-06-07,"Drumul Ioniță, Insuratei, 191863",0744 632 921,e6:c4:c3:8c:03:4b,210.244.233.148,RO65GNRS3881222840046407,2025-04-15 08:49:19,3934,956,574,1345004,0e09122f-ee83-4682-a926-54e458376df4
Melania Diaconu,melaniadiaconu,melaniadiaconu@gmail.com,6611020103763,1966-05-22,"Soseaua Ariana Cristea Nr. 122 Bl. 97  Sc. 81 Ap. 235, Caracal, 316177",0785 668 535,6f:f2:5a:9b:60:34,117.89.160.31,RO83FKUV0147691013127116,2025-04-15 08:49:19,29245,934,742,530544,e99fb9ba-b8b9-4f87-87de-4b50acb3bbfc
Emanoil Popa,emanoilpopa,emanoilpopa@acasa.ro,1731101137956,2001-12-08,"Soseaua Aanei, Medgidia, 986533",0750 931 631,b7:f3:96:38:cb:1e,1.195.51.27,RO26SEGB4052005844692396,2025-04-15 08:49:19,22745,144,376,1902852,02e91151-6cdd-4931-a6ba-877c3ec771b8
Remus Eftimie,remuseftimie,remuseftimie@acasa.ro,8850923340976,1965-07-30,"Soseaua Nemeș Nr. 85 Bl. 53  Sc. 71 Ap. 983, Rucar, 996314",0752 494 539,8c:e9:27:55:33:2b,205.198.113.210,RO09TYWB4881038710919141,2025-04-15 08:49:19,7900,861,721,171497,55acc93c-9a82-4872-b065-b42746d792ef
Robertina Popa,robertinapopa,robertinapopa@gmail.com,2380130229420,1937-06-24,"Aleea Voinea, Ludus, 357541",0267 639 790,67:24:af:00:6c:78,148.179.205.112,RO08IDGV6400421439013638,2025-04-15 08:49:19,353,80,529,573475,b8cf4b7c-5c81-4c90-b054-bd97575239f0
